DAUID,intersection_count,intersection_density
24470158,89,28.32957987035737
24470159,100,31.83098861837907
24470160,112,35.65070725258456
24470161,107,34.0591578216656
24470162,119,37.87887645587109
24470163,82,26.10141066707084
24470164,115,36.60563691113593
24470165,99,31.51267873219528
24470166,102,32.46760839074665
24470167,91,28.96619964272495
24470168,119,37.87887645587109
24470169,117,37.24225668350351
24470170,108,34.37746770784939
24470171,105,33.42253804929802
24470172,106,33.74084793548181
24470173,128,40.74366543152521
24470174,143,45.51831372428207
24470175,163,51.88451144795788
24470176,145,46.15493349664965
24470177,86,27.374650211806
24470178,77,24.50986123615188
24470179,98,31.19436884601149
24470180,37,11.77746578880025
24470181,93,29.60281941509253
24470182,17,5.411268065124442
24470183,15,4.774648292756861
24470184,12,3.819718634205488
24470185,89,28.32957987035737
24470186,7,2.228169203286535
24470187,28,8.91267681314614
24470188,0,0
24470189,20,6.366197723675814
24470190,57,18.14366351247607
24470191,18,5.729577951308232
24470192,103,32.78591827693044
24470193,146,46.47324338283344
24470194,179,56.97746962689853
24470195,208,66.20845632622846
24470196,221,70.34648484661774
24470197,165,52.52113122032546
24470198,176,56.02253996834716
24470199,211,67.16338598477984
24470200,170,54.11268065124442
24470201,193,61.4338080334716
24470202,139,44.2450741795469
24470203,139,44.2450741795469
24470204,156,49.65634224467134
24470205,100,31.83098861837907
24470206,114,36.28732702495214
24470207,125,39.78873577297384
24470208,65,20.69014260194639
24470209,74,23.55493157760051
24470210,103,32.78591827693044
24470211,102,32.46760839074665
24470212,96,30.5577490736439
24470213,67,21.32676237431398
24470214,67,21.32676237431398
24470215,2,0.6366197723675814
24470216,30,9.549296585513721
24470217,84,26.73803043943842
24470218,100,31.83098861837907
24470219,110,35.01408748021697
24470220,96,30.5577490736439
24470221,23,7.321127382227186
24470222,143,45.51831372428207
24470223,180,57.29577951308232
24470224,224,71.30141450516912
24470225,201,63.98028712294193
24470226,226,71.9380342775367
24470227,235,74.80282325319081
24470228,236,75.1211331393746
24470229,238,75.75775291174219
24470230,222,70.66479473280152
24470231,212,67.48169587096362
24470232,230,73.21127382227186
24470233,228,72.57465404990428
24470234,217,69.07324530188258
24470235,205,65.2535266676771
24470236,38,12.09577567498405
24470237,24,7.639437268410976
24470238,9,2.864788975654116
24470239,2,0.6366197723675814
24470240,0,0
24470241,1,0.3183098861837907
24470242,118,37.5605665696873
24470243,135,42.97183463481174
24470244,1,0.3183098861837907
24470245,40,12.73239544735163
24470246,12,3.819718634205488
24470247,34,10.82253613024888
24470248,10,3.183098861837907
24470249,0,0
24470260,48,15.27887453682195
24470261,67,21.32676237431398
24480024,0,0
24480025,2,0.6366197723675814
24480026,0,0
24480027,4,1.273239544735163
24480028,44,14.00563499208679
24480029,36,11.45915590261646
24480030,2,0.6366197723675814
24480031,2,0.6366197723675814
24480032,0,0
24480033,59,18.78028328484365
24480034,112,35.65070725258456
24480035,104,33.10422816311423
24480036,144,45.83662361046586
24480037,146,46.47324338283344
24480038,104,33.10422816311423
24480039,114,36.28732702495214
24480040,98,31.19436884601149
24480041,91,28.96619964272495
24480042,150,47.7464829275686
24480043,1,0.3183098861837907
24480044,0,0
24480045,1,0.3183098861837907
24480046,0,0
24480047,39,12.41408556116784
24480048,57,18.14366351247607
24480049,30,9.549296585513721
24480050,0,0
24480051,5,1.591549430918954
24480052,1,0.3183098861837907
24480053,1,0.3183098861837907
24480054,2,0.6366197723675814
24490132,13,4.138028520389279
24490133,14,4.45633840657307
24490134,16,5.092958178940651
24490135,2,0.6366197723675814
24490136,28,8.91267681314614
24490137,90,28.64788975654116
24490138,100,31.83098861837907
24490139,77,24.50986123615188
24490140,95,30.23943918746011
24490141,94,29.92112930127632
24490142,109,34.69577759403318
24490143,101,32.14929850456286
24490144,46,14.64225476445437
24490145,119,37.87887645587109
24490146,123,39.15211600060626
24490147,131,41.69859509007658
24490148,135,42.97183463481174
24490149,116,36.92394679731972
24490150,77,24.50986123615188
24490151,73,23.23662169141672
24490152,39,12.41408556116784
24490153,87,27.69296009798979
24490154,91,28.96619964272495
24490155,114,36.28732702495214
24490156,111,35.33239736640076
24490157,133,42.33521486244416
24490158,149,47.42817304138481
24490159,141,44.88169395191449
24490160,161,51.2478916755903
24490161,161,51.2478916755903
24490162,137,43.60845440717932
24490163,139,44.2450741795469
24490164,92,29.28450952890874
24490165,138,43.92676429336311
24490166,141,44.88169395191449
24490167,151,48.06479281375239
24490168,150,47.7464829275686
24490169,140,44.56338406573069
24490170,153,48.70141258611997
24490171,138,43.92676429336311
24490172,135,42.97183463481174
24490173,137,43.60845440717932
24490174,125,39.78873577297384
24490175,51,16.23380419537332
24490176,72,22.91831180523293
24490177,75,23.8732414637843
24490178,86,27.374650211806
24490179,92,29.28450952890874
24490180,95,30.23943918746011
24490181,66,21.00845248813019
24490182,77,24.50986123615188
24490183,89,28.32957987035737
24490184,83,26.41972055325463
24490185,89,28.32957987035737
24490186,83,26.41972055325463
24490187,95,30.23943918746011
24490188,85,27.05634032562221
24490189,78,24.82817112233567
24490190,52,16.55211408155711
24490191,34,10.82253613024888
24490192,0,0
24490193,3,0.954929658551372
24490194,0,0
24490195,21,6.684507609859605
24490196,18,5.729577951308232
24490197,0,0
24490198,0,0
24490199,48,15.27887453682195
24490200,1,0.3183098861837907
24490201,0,0
24490202,5,1.591549430918954
24490203,44,14.00563499208679
24490204,68,21.64507226049777
24490205,81,25.78310078088705
24490206,70,22.28169203286535
24490207,57,18.14366351247607
24490208,0,0
24490210,99,31.51267873219528
24490211,82,26.10141066707084
24490212,139,44.2450741795469
24490213,110,35.01408748021697
24490214,86,27.374650211806
24490215,0,0
24490216,7,2.228169203286535
24490217,0,0
24490218,5,1.591549430918954
24490219,2,0.6366197723675814
24490220,18,5.729577951308232
24490221,4,1.273239544735163
24490222,0,0
24490223,0,0
24490224,4,1.273239544735163
24490225,1,0.3183098861837907
24490226,1,0.3183098861837907
24490227,2,0.6366197723675814
24490228,5,1.591549430918954
24490229,1,0.3183098861837907
24490230,3,0.954929658551372
24490231,1,0.3183098861837907
24490232,0,0
24490233,48,15.27887453682195
24490234,0,0
24490235,1,0.3183098861837907
24490236,0,0
24490237,0,0
24490238,59,18.78028328484365
24490239,20,6.366197723675814
24490240,0,0
24490241,0,0
24490242,0,0
24490243,30,9.549296585513721
24490244,29,9.23098669932993
24490245,16,5.092958178940651
24490246,4,1.273239544735163
24490247,0,0
24490248,74,23.55493157760051
24490249,63,20.05352282957881
24490250,106,33.74084793548181
24490251,120,38.19718634205488
24490252,126,40.10704565915763
24490253,107,34.0591578216656
24490254,76,24.19155134996809
24490255,0,0
24490256,0,0
24490257,104,33.10422816311423
24490258,143,45.51831372428207
24490259,88,28.01126998417358
24490260,77,24.50986123615188
24490261,138,43.92676429336311
24490262,152,48.38310269993618
24490263,165,52.52113122032546
24490264,167,53.15775099269305
24490265,158,50.29296201703893
24490266,158,50.29296201703893
24490267,155,49.33803235848755
24490268,139,44.2450741795469
24490269,143,45.51831372428207
24490270,137,43.60845440717932
24490271,96,30.5577490736439
24490272,121,38.51549622823867
24490273,1,0.3183098861837907
24490274,104,33.10422816311423
24490275,167,53.15775099269305
24490276,181,57.61408939926611
24490277,157,49.97465213085514
24490278,192,61.11549814728781
24490279,208,66.20845632622846
24490280,215,68.436625529515
24490281,210,66.84507609859604
24490282,201,63.98028712294193
24490283,207,65.89014644004467
24490284,216,68.75493541569878
24490285,215,68.436625529515
24490286,207,65.89014644004467
24490287,209,66.52676621241226
24490288,186,59.20563883018507
24490289,174,55.38592019597958
24490290,159,50.61127190322272
24490291,132,42.01690497626037
24490292,149,47.42817304138481
24490293,169,53.79437076506063
24490294,103,32.78591827693044
24490295,176,56.02253996834716
24490296,157,49.97465213085514
24490297,170,54.11268065124442
24490298,73,23.23662169141672
24490299,180,57.29577951308232
24490300,163,51.88451144795788
24490301,156,49.65634224467134
24490302,203,64.61690689530951
24490303,194,61.75211791965539
24490304,163,51.88451144795788
24490305,166,52.83944110650926
24490306,162,51.56620156177409
24490307,193,61.4338080334716
24490308,159,50.61127190322272
24490309,158,50.29296201703893
24490310,112,35.65070725258456
24490311,86,27.374650211806
24490312,97,30.8760589598277
24490313,0,0
24490314,33,10.50422624406509
24490315,42,13.36901521971921
24490316,0,0
24490317,26,8.276057040778557
24490318,89,28.32957987035737
24490319,95,30.23943918746011
24500048,34,10.82253613024888
24500049,9,2.864788975654116
24500050,13,4.138028520389279
24500051,36,11.45915590261646
24500052,91,28.96619964272495
24500053,103,32.78591827693044
24500054,94,29.92112930127632
24500055,37,11.77746578880025
24500056,0,0
24500057,0,0
24500058,121,38.51549622823867
24500059,121,38.51549622823867
24500060,133,42.33521486244416
24500061,96,30.5577490736439
24500062,33,10.50422624406509
24500063,1,0.3183098861837907
24500064,0,0
24500065,0,0
24500066,0,0
24500067,0,0
24500068,1,0.3183098861837907
24500069,2,0.6366197723675814
24500070,0,0
24500071,0,0
24500072,49,15.59718442300574
24500075,3,0.954929658551372
24500076,9,2.864788975654116
24500077,0,0
24500078,5,1.591549430918954
24500079,1,0.3183098861837907
24500080,38,12.09577567498405
24500081,26,8.276057040778557
24500082,0,0
24500083,0,0
24500084,1,0.3183098861837907
24500085,6,1.909859317102744
24500086,2,0.6366197723675814
24500087,15,4.774648292756861
24500088,62,19.73521294339502
24500089,34,10.82253613024888
24500090,1,0.3183098861837907
24500091,1,0.3183098861837907
24500092,18,5.729577951308232
24500093,0,0
24500094,8,2.546479089470326
24500095,2,0.6366197723675814
24500096,2,0.6366197723675814
24500097,0,0
24500098,25,7.957747154594767
24500099,56,17.82535362629228
24500100,35,11.14084601643267
24510043,5,1.591549430918954
24510044,4,1.273239544735163
24510045,2,0.6366197723675814
24510047,4,1.273239544735163
24510048,16,5.092958178940651
24510049,18,5.729577951308232
24510050,3,0.954929658551372
24510051,0,0
24510052,1,0.3183098861837907
24510053,0,0
24510054,4,1.273239544735163
24510055,6,1.909859317102744
24510056,0,0
24510057,1,0.3183098861837907
24510058,8,2.546479089470326
24510060,47,14.96056465063816
24510061,23,7.321127382227186
24510062,5,1.591549430918954
24510063,25,7.957747154594767
24510064,2,0.6366197723675814
24510065,0,0
24510066,0,0
24510067,0,0
24510068,33,10.50422624406509
24510069,41,13.05070533353542
24510070,0,0
24510071,11,3.501408748021698
24510072,94,29.92112930127632
24510073,64,20.3718327157626
24510074,24,7.639437268410976
24510075,56,17.82535362629228
24510076,122,38.83380611442247
24510077,137,43.60845440717932
24510078,134,42.65352474862795
24510079,124,39.47042588679005
24510080,0,0
24510081,12,3.819718634205488
24510082,59,18.78028328484365
24510083,24,7.639437268410976
24510084,34,10.82253613024888
24510085,1,0.3183098861837907
24510086,1,0.3183098861837907
24510087,4,1.273239544735163
24510088,17,5.411268065124442
24510089,0,0
24510090,1,0.3183098861837907
24510091,16,5.092958178940651
24510092,0,0
24510093,1,0.3183098861837907
24510094,3,0.954929658551372
24510095,23,7.321127382227186
24510096,5,1.591549430918954
24510098,48,15.27887453682195
24510099,2,0.6366197723675814
24510101,16,5.092958178940651
24510102,2,0.6366197723675814
24510103,3,0.954929658551372
24510105,3,0.954929658551372
24510106,8,2.546479089470326
24510108,0,0
24520058,0,0
24520059,0,0
24520060,12,3.819718634205488
24520061,20,6.366197723675814
24520064,136,43.29014452099553
24520065,145,46.15493349664965
24520066,125,39.78873577297384
24520067,103,32.78591827693044
24520068,0,0
24520069,0,0
24520070,2,0.6366197723675814
24520071,1,0.3183098861837907
24520072,5,1.591549430918954
24520073,1,0.3183098861837907
24520074,2,0.6366197723675814
24520075,5,1.591549430918954
24520076,0,0
24520077,0,0
24520078,2,0.6366197723675814
24520079,1,0.3183098861837907
24520080,7,2.228169203286535
24520081,47,14.96056465063816
24520082,63,20.05352282957881
24520083,93,29.60281941509253
24520084,75,23.8732414637843
24520085,52,16.55211408155711
24520086,59,18.78028328484365
24520087,56,17.82535362629228
24520088,14,4.45633840657307
24520089,2,0.6366197723675814
24520090,6,1.909859317102744
24520091,0,0
24520092,3,0.954929658551372
24520093,0,0
24520094,0,0
24520095,0,0
24520096,65,20.69014260194639
24520097,77,24.50986123615188
24520098,63,20.05352282957881
24520099,19,6.047887837492023
24520100,1,0.3183098861837907
24520101,49,15.59718442300574
24520102,118,37.5605665696873
24520103,120,38.19718634205488
24520104,101,32.14929850456286
24520105,144,45.83662361046586
24520106,142,45.20000383809828
24520107,132,42.01690497626037
24520108,105,33.42253804929802
24520109,122,38.83380611442247
24520110,98,31.19436884601149
24520111,99,31.51267873219528
24520112,68,21.64507226049777
24520113,0,0
24520114,114,36.28732702495214
24520115,41,13.05070533353542
24520116,11,3.501408748021698
24520117,22,7.002817496043395
24520118,33,10.50422624406509
24520119,31,9.867606471697512
24520120,1,0.3183098861837907
24520121,0,0
24520122,19,6.047887837492023
24520123,0,0
24520124,0,0
24520125,26,8.276057040778557
24520126,140,44.56338406573069
24530063,0,0
24530064,0,0
24530065,5,1.591549430918954
24530066,11,3.501408748021698
24530067,95,30.23943918746011
24530068,119,37.87887645587109
24530069,144,45.83662361046586
24530070,128,40.74366543152521
24530071,166,52.83944110650926
24530072,122,38.83380611442247
24530073,103,32.78591827693044
24530074,139,44.2450741795469
24530075,158,50.29296201703893
24530076,154,49.01972247230376
24530077,133,42.33521486244416
24530078,133,42.33521486244416
24530079,150,47.7464829275686
24530080,110,35.01408748021697
24530081,127,40.42535554534142
24530082,78,24.82817112233567
24530083,61,19.41690305721123
24530084,82,26.10141066707084
24530085,14,4.45633840657307
24530086,0,0
24530087,3,0.954929658551372
24530088,0,0
24530089,0,0
24530090,19,6.047887837492023
24530091,29,9.23098669932993
24530092,41,13.05070533353542
24530093,70,22.28169203286535
24530094,110,35.01408748021697
24530095,49,15.59718442300574
24530096,189,60.16056848873644
24530097,204,64.9352167814933
24530098,229,72.89296393608807
24530099,188,59.84225860255265
24530100,176,56.02253996834716
24530101,188,59.84225860255265
24530102,197,62.70704757820676
24530103,185,58.88732894400128
24530104,123,39.15211600060626
24530105,101,32.14929850456286
24530106,119,37.87887645587109
24530107,99,31.51267873219528
24530108,107,34.0591578216656
24530109,115,36.60563691113593
24530110,152,48.38310269993618
24530111,71,22.60000191904914
24530112,168,53.47606087887684
24530113,179,56.97746962689853
24530114,219,69.70986507425016
24530115,232,73.84789359463944
24530116,263,83.71550006633694
24530117,216,68.75493541569878
24530118,163,51.88451144795788
24530119,172,54.749300423612
24530120,152,48.38310269993618
24530121,205,65.2535266676771
24530122,45,14.32394487827058
24530123,141,44.88169395191449
24530124,22,7.002817496043395
24530125,73,23.23662169141672
24530126,92,29.28450952890874
24530127,159,50.61127190322272
24530128,158,50.29296201703893
24530129,5,1.591549430918954
24530130,3,0.954929658551372
24530131,54,17.1887338539247
24530132,0,0
24530133,2,0.6366197723675814
24530134,47,14.96056465063816
24530135,1,0.3183098861837907
24530136,0,0
24530137,1,0.3183098861837907
24530138,31,9.867606471697512
24530139,0,0
24530140,0,0
24530141,2,0.6366197723675814
24530142,13,4.138028520389279
24530143,27,8.594366926962348
24530144,0,0
24530145,3,0.954929658551372
24540103,4,1.273239544735163
24540104,5,1.591549430918954
24540105,18,5.729577951308232
24540106,0,0
24540107,1,0.3183098861837907
24540108,0,0
24540109,26,8.276057040778557
24540110,0,0
24540111,0,0
24540112,48,15.27887453682195
24540113,47,14.96056465063816
24540114,47,14.96056465063816
24540115,0,0
24540116,0,0
24540117,0,0
24540118,39,12.41408556116784
24540119,15,4.774648292756861
24540120,0,0
24540121,18,5.729577951308232
24540122,96,30.5577490736439
24540123,101,32.14929850456286
24540124,69,21.96338214668156
24540125,85,27.05634032562221
24540126,1,0.3183098861837907
24540127,0,0
24540128,5,1.591549430918954
24540129,2,0.6366197723675814
24540130,3,0.954929658551372
24540131,31,9.867606471697512
24540132,29,9.23098669932993
24540133,0,0
24540134,13,4.138028520389279
24540135,0,0
24540136,52,16.55211408155711
24540137,56,17.82535362629228
24540138,56,17.82535362629228
24540139,47,14.96056465063816
24540140,6,1.909859317102744
24540141,48,15.27887453682195
24540142,22,7.002817496043395
24540143,0,0
24540144,0,0
24540145,2,0.6366197723675814
24540147,68,21.64507226049777
24540148,63,20.05352282957881
24540149,61,19.41690305721123
24540150,55,17.50704374010849
24540151,44,14.00563499208679
24540152,0,0
24540153,56,17.82535362629228
24540154,135,42.97183463481174
24540156,190,60.47887837492023
24540157,199,63.34366735057434
24540159,241,76.71268257029355
24540160,229,72.89296393608807
24540161,274,87.21690881435865
24540164,245,77.98592211502871
24540165,260,82.76057040778558
24540166,243,77.34930234266113
24540170,283,90.08169779001277
24540173,289,91.99155710711551
24540174,254,80.85071109068284
24540176,244,77.66761222884493
24540180,190,60.47887837492023
24540181,243,77.34930234266113
24540183,224,71.30141450516912
24540184,168,53.47606087887684
24540185,202,64.29859700912571
24540188,263,83.71550006633694
24540189,248,78.94085177358009
24540195,181,57.61408939926611
24540202,122,38.83380611442247
24540203,110,35.01408748021697
24540205,112,35.65070725258456
24540206,106,33.74084793548181
24540207,111,35.33239736640076
24540210,105,33.42253804929802
24540211,87,27.69296009798979
24540212,91,28.96619964272495
24540213,111,35.33239736640076
24540216,110,35.01408748021697
24540217,121,38.51549622823867
24540218,169,53.79437076506063
24540219,155,49.33803235848755
24540220,102,32.46760839074665
24540221,88,28.01126998417358
24540222,84,26.73803043943842
24540224,148,47.10986315520102
24540225,184,58.56901905781748
24540226,182,57.9323992854499
24540231,69,21.96338214668156
24540234,59,18.78028328484365
24540235,50,15.91549430918953
24540238,0,0
24540239,1,0.3183098861837907
24540240,15,4.774648292756861
24540241,0,0
24540242,0,0
24540243,0,0
24540244,0,0
24540245,12,3.819718634205488
24540246,8,2.546479089470326
24540247,1,0.3183098861837907
24540248,0,0
24540252,118,37.5605665696873
24540254,103,32.78591827693044
24540256,115,36.60563691113593
24540258,118,37.5605665696873
24540260,66,21.00845248813019
24540261,4,1.273239544735163
24540262,0,0
24540263,7,2.228169203286535
24540264,0,0
24540268,0,0
24540269,62,19.73521294339502
24540274,79,25.14648100851947
24540275,171,54.43099053742821
24540276,160,50.92958178940651
24540277,127,40.42535554534142
24540278,0,0
24540280,74,23.55493157760051
24540281,199,63.34366735057434
24540283,290,92.3098669932993
24540284,282,89.76338790382897
24540286,263,83.71550006633694
24540292,257,81.8056407492342
24540293,131,41.69859509007658
24540294,167,53.15775099269305
24540295,73,23.23662169141672
24540300,293,93.26479665185067
24540301,295,93.90141642421825
24540302,304,96.76620539987236
24540304,284,90.40000767619655
24540306,294,93.58310653803446
24540308,159,50.61127190322272
24540309,307,97.72113505842374
24540313,246,78.30423200121251
24540314,259,82.44226052160178
24540315,203,64.61690689530951
24540317,200,63.66197723675813
24540318,225,71.6197243913529
24540319,85,27.05634032562221
24540321,129,41.061975317709
24540323,134,42.65352474862795
24540328,136,43.29014452099553
24540329,105,33.42253804929802
24540330,144,45.83662361046586
24540331,92,29.28450952890874
24540335,144,45.83662361046586
24540337,40,12.73239544735163
24540340,66,21.00845248813019
24540341,62,19.73521294339502
24540344,57,18.14366351247607
24540345,0,0
24540347,3,0.954929658551372
24540348,0,0
24540349,12,3.819718634205488
24540350,0,0
24540352,0,0
24540353,12,3.819718634205488
24540355,133,42.33521486244416
24540356,137,43.60845440717932
24550038,0,0
24550039,12,3.819718634205488
24550040,0,0
24550041,1,0.3183098861837907
24550042,0,0
24550043,2,0.6366197723675814
24550044,1,0.3183098861837907
24550045,86,27.374650211806
24550046,97,30.8760589598277
24550047,80,25.46479089470326
24550048,75,23.8732414637843
24550049,26,8.276057040778557
24550050,0,0
24550051,0,0
24550052,14,4.45633840657307
24550053,0,0
24550054,11,3.501408748021698
24550055,4,1.273239544735163
24550056,21,6.684507609859605
24550057,9,2.864788975654116
24550058,1,0.3183098861837907
24550059,30,9.549296585513721
24550060,19,6.047887837492023
24550061,9,2.864788975654116
24550062,124,39.47042588679005
24550063,87,27.69296009798979
24550064,115,36.60563691113593
24550065,139,44.2450741795469
24550066,127,40.42535554534142
24550067,76,24.19155134996809
24550068,128,40.74366543152521
24550069,102,32.46760839074665
24550071,139,44.2450741795469
24550072,2,0.6366197723675814
24550073,7,2.228169203286535
24550074,37,11.77746578880025
24550075,34,10.82253613024888
24550076,0,0
24550077,69,21.96338214668156
24550078,90,28.64788975654116
24550079,83,26.41972055325463
24550080,109,34.69577759403318
24550081,90,28.64788975654116
24550082,97,30.8760589598277
24550083,36,11.45915590261646
24550084,41,13.05070533353542
24550085,19,6.047887837492023
24550086,30,9.549296585513721
24550087,1,0.3183098861837907
24550088,34,10.82253613024888
24550089,95,30.23943918746011
24550090,56,17.82535362629228
24560128,2,0.6366197723675814
24560129,8,2.546479089470326
24560130,0,0
24560131,0,0
24560132,3,0.954929658551372
24560133,29,9.23098669932993
24560134,5,1.591549430918954
24560135,1,0.3183098861837907
24560136,0,0
24560137,3,0.954929658551372
24560138,53,16.8704239677409
24560139,81,25.78310078088705
24560140,96,30.5577490736439
24560141,136,43.29014452099553
24560142,120,38.19718634205488
24560143,131,41.69859509007658
24560144,137,43.60845440717932
24560145,152,48.38310269993618
24560146,124,39.47042588679005
24560147,98,31.19436884601149
24560148,129,41.061975317709
24560149,159,50.61127190322272
24560150,184,58.56901905781748
24560151,256,81.48733086305042
24560152,258,82.123950635418
24560153,350,111.4084601643267
24560154,393,125.0957852702297
24560155,393,125.0957852702297
24560156,340,108.2253613024888
24560157,411,130.825363221538
24560158,428,136.2366312866624
24560159,444,141.329589465603
24560160,471,149.9239563925654
24560161,480,152.7887453682195
24560162,492,156.608464002425
24560163,498,158.5183233195278
24560164,440,140.0563499208679
24560165,504,160.4281826366305
24560166,300,95.4929658551372
24560167,231,73.52958370845565
24560168,401,127.6422643597001
24560169,144,45.83662361046586
24560170,387,123.185925953127
24560171,372,118.4112776603701
24560172,338,107.5887415301213
24560173,397,126.3690248149649
24560174,249,79.25916165976388
24560175,295,93.90141642421825
24560176,204,64.9352167814933
24560177,223,70.98310461898532
24560178,196,62.38873769202297
24560179,204,64.9352167814933
24560180,185,58.88732894400128
24560181,183,58.25070917163369
24560182,195,62.07042780583918
24560183,242,77.03099245647735
24560184,258,82.123950635418
24560185,254,80.85071109068284
24560186,309,98.35775483079132
24560187,300,95.4929658551372
24560188,335,106.6338118715699
24560189,329,104.7239525544671
24560190,320,101.859163578813
24560191,313,99.63099437552648
24560192,271,86.26197915580728
24560193,278,88.49014835909381
24560194,250,79.57747154594767
24560195,206,65.57183655386088
24560196,293,93.26479665185067
24560197,306,97.40282517223994
24560198,256,81.48733086305042
24560199,257,81.8056407492342
24560200,215,68.436625529515
24560201,193,61.4338080334716
24560202,197,62.70704757820676
24560203,190,60.47887837492023
24560204,150,47.7464829275686
24560205,155,49.33803235848755
24560206,107,34.0591578216656
24560207,124,39.47042588679005
24560208,68,21.64507226049777
24560209,113,35.96901713876835
24560210,108,34.37746770784939
24560211,27,8.594366926962348
24560212,60,19.09859317102744
24560213,24,7.639437268410976
24560214,5,1.591549430918954
24560215,14,4.45633840657307
24560216,0,0
24560217,1,0.3183098861837907
24560218,0,0
24560219,91,28.96619964272495
24560220,111,35.33239736640076
24560221,121,38.51549622823867
24560222,153,48.70141258611997
24560223,138,43.92676429336311
24560224,144,45.83662361046586
24560225,166,52.83944110650926
24560226,166,52.83944110650926
24560227,157,49.97465213085514
24560228,136,43.29014452099553
24560229,152,48.38310269993618
24560230,152,48.38310269993618
24560231,162,51.56620156177409
24560232,179,56.97746962689853
24560233,189,60.16056848873644
24560234,196,62.38873769202297
24560235,178,56.65915974071474
24560236,146,46.47324338283344
24560237,142,45.20000383809828
24560238,126,40.10704565915763
24560239,141,44.88169395191449
24560240,273,86.89859892817486
24560241,316,100.5859240340779
24560242,137,43.60845440717932
24560243,142,45.20000383809828
24560244,127,40.42535554534142
24560245,154,49.01972247230376
24560246,58,18.46197339865986
24560247,9,2.864788975654116
24560248,23,7.321127382227186
24560249,79,25.14648100851947
24560250,83,26.41972055325463
24560251,62,19.73521294339502
24560252,6,1.909859317102744
24560253,25,7.957747154594767
24560254,7,2.228169203286535
24560255,44,14.00563499208679
24560256,36,11.45915590261646
24560257,42,13.36901521971921
24560258,1,0.3183098861837907
24560259,2,0.6366197723675814
24560260,109,34.69577759403318
24560261,57,18.14366351247607
24560262,90,28.64788975654116
24560263,98,31.19436884601149
24560264,109,34.69577759403318
24560265,115,36.60563691113593
24560266,100,31.83098861837907
24560267,109,34.69577759403318
24560268,72,22.91831180523293
24560269,67,21.32676237431398
24560270,14,4.45633840657307
24560271,64,20.3718327157626
24560272,47,14.96056465063816
24560273,57,18.14366351247607
24560274,9,2.864788975654116
24560275,88,28.01126998417358
24560276,180,57.29577951308232
24560277,234,74.48451336700703
24560278,294,93.58310653803446
24560279,290,92.3098669932993
24560280,310,98.6760647169751
24560281,276,87.85352858672623
24560282,276,87.85352858672623
24560283,247,78.6225418873963
24560284,255,81.16902097686662
24560285,223,70.98310461898532
24560286,174,55.38592019597958
24560287,134,42.65352474862795
24560288,216,68.75493541569878
24560289,90,28.64788975654116
24560290,153,48.70141258611997
24560291,223,70.98310461898532
24560292,111,35.33239736640076
24560293,230,73.21127382227186
24560294,177,56.34084985453095
24560295,149,47.42817304138481
24560296,26,8.276057040778557
24560297,0,0
24560298,3,0.954929658551372
24560299,2,0.6366197723675814
24560300,13,4.138028520389279
24560301,29,9.23098669932993
24560302,13,4.138028520389279
24560303,1,0.3183098861837907
24560304,0,0
24560305,23,7.321127382227186
24560306,0,0
24560307,0,0
24560308,17,5.411268065124442
24560309,30,9.549296585513721
24560310,10,3.183098861837907
24560311,0,0
24560312,10,3.183098861837907
24560313,0,0
24560314,3,0.954929658551372
24560315,18,5.729577951308232
24560316,0,0
24560317,5,1.591549430918954
24560318,31,9.867606471697512
24560319,18,5.729577951308232
24560320,40,12.73239544735163
24560321,39,12.41408556116784
24560322,17,5.411268065124442
24560323,3,0.954929658551372
24560324,1,0.3183098861837907
24560325,43,13.687325105903
24560326,3,0.954929658551372
24560327,0,0
24560328,14,4.45633840657307
24560329,65,20.69014260194639
24560330,49,15.59718442300574
24560331,277,88.17183847291003
24560332,253,80.53240120449904
24560333,239,76.07606279792597
24560334,216,68.75493541569878
24560335,196,62.38873769202297
24560336,188,59.84225860255265
24560337,294,93.58310653803446
24560338,81,25.78310078088705
24560339,90,28.64788975654116
24560340,86,27.374650211806
24560341,340,108.2253613024888
24560342,379,120.6394468636567
24560343,150,47.7464829275686
24560344,206,65.57183655386088
24560345,173,55.06761030979579
24560346,142,45.20000383809828
24570012,115,36.60563691113593
24570013,118,37.5605665696873
24570014,141,44.88169395191449
24570015,169,53.79437076506063
24570016,164,52.20282133414167
24570017,161,51.2478916755903
24570018,171,54.43099053742821
24570019,169,53.79437076506063
24570020,183,58.25070917163369
24570021,165,52.52113122032546
24570022,152,48.38310269993618
24570023,140,44.56338406573069
24570024,143,45.51831372428207
24570025,147,46.79155326901723
24570026,153,48.70141258611997
24570027,159,50.61127190322272
24570028,160,50.92958178940651
24570036,54,17.1887338539247
24570037,159,50.61127190322272
24570038,149,47.42817304138481
24570039,112,35.65070725258456
24570040,118,37.5605665696873
24570041,149,47.42817304138481
24570042,118,37.5605665696873
24570043,98,31.19436884601149
24570044,108,34.37746770784939
24570045,146,46.47324338283344
24570046,144,45.83662361046586
24570047,147,46.79155326901723
24570048,137,43.60845440717932
24570049,131,41.69859509007658
24570050,133,42.33521486244416
24570051,127,40.42535554534142
24570052,100,31.83098861837907
24570053,105,33.42253804929802
24570054,88,28.01126998417358
24570055,131,41.69859509007658
24570056,132,42.01690497626037
24570057,169,53.79437076506063
24570058,184,58.56901905781748
24570059,138,43.92676429336311
24570060,201,63.98028712294193
24570061,180,57.29577951308232
